bam_prefix	stanfordUUID	aliquot_id	Case_UUID	Case_ID
MESO-E74BDC00-E094-44E8-9F4A-EB4038306740-X036-S10-L044-B1-T2-P092	E74BDC00-E094-44E8-9F4A-EB4038306740	TCGA-3U-A98I-01A-31-A645-42	c5ad9aef-27c6-4101-befb-6227cd1266ba	TCGA-3U-A98I-01A-31-A645-42
ESCA-E7719DEC-B2E3-41D3-BB06-BCA05538058A-X006-S04-L036-B1-T1-P009	E7719DEC-B2E3-41D3-BB06-BCA05538058A	TCGA-LN-A49W-01A-31-A616-42	daf211f2-941e-4244-8cf5-d31492269443	TCGA-LN-A49W-01A-31-A616-42
ESCA-E7719DEC-B2E3-41D3-BB06-BCA05538058A-X006-S04-L037-B1-T2-P013	E7719DEC-B2E3-41D3-BB06-BCA05538058A	TCGA-LN-A49W-01A-31-A616-42	daf211f2-941e-4244-8cf5-d31492269443	TCGA-LN-A49W-01A-31-A616-42
COAD-E909BFFC-69FE-4F53-AB5E-5E99EEFDAE02-X012-S10-L044-B1-T2-P024	E909BFFC-69FE-4F53-AB5E-5E99EEFDAE02	TCGA-AA-A00L-01A-22-A616-42	381cf7f3-cd7b-4660-8175-ff8062f7bf78	TCGA-AA-A00L-01A-22-A616-42
COAD-E909BFFC-69FE-4F53-AB5E-5E99EEFDAE02-X012-S10-L043-B1-T1-PMRG	E909BFFC-69FE-4F53-AB5E-5E99EEFDAE02	TCGA-AA-A00L-01A-22-A616-42	381cf7f3-cd7b-4660-8175-ff8062f7bf78	TCGA-AA-A00L-01A-22-A616-42
LIHC-EA60FBEB-E9B9-4115-AC41-BEE17204C80C-X041-S01-L001-B1-T1-P084	EA60FBEB-E9B9-4115-AC41-BEE17204C80C	TCGA-BC-A8YO-01A-31-A645-42	f53a70d9-a774-4969-896e-2dcdd4d02a7a	TCGA-BC-A8YO-01A-31-A645-42
LIHC-EA60FBEB-E9B9-4115-AC41-BEE17204C80C-X041-S01-L002-B1-T2-P086	EA60FBEB-E9B9-4115-AC41-BEE17204C80C	TCGA-BC-A8YO-01A-31-A645-42	f53a70d9-a774-4969-896e-2dcdd4d02a7a	TCGA-BC-A8YO-01A-31-A645-42
STAD-EA9A5DB6-348F-41C4-ACCC-5717653ABD74-X032-S06-L080-B1-T1-P080	EA9A5DB6-348F-41C4-ACCC-5717653ABD74	TCGA-BR-A4J7-01A-21-A645-42	394f390a-563c-447c-8cae-cd7d0d7e689f	TCGA-BR-A4J7-01A-21-A645-42
STAD-EA9A5DB6-348F-41C4-ACCC-5717653ABD74-X032-S06-L081-B1-T2-P083	EA9A5DB6-348F-41C4-ACCC-5717653ABD74	TCGA-BR-A4J7-01A-21-A645-42	394f390a-563c-447c-8cae-cd7d0d7e689f	TCGA-BR-A4J7-01A-21-A645-42
COAD-EAA1986E-7F10-47A6-BF27-02BAAF0E7A58-X011-S11-L021-B1-T1-P025	EAA1986E-7F10-47A6-BF27-02BAAF0E7A58	TCGA-3L-AA1B-01A-31-A617-42	a94e1279-a975-480a-93e9-7b1ff05cbcbf	TCGA-3L-AA1B-01A-31-A617-42
COAD-EAA1986E-7F10-47A6-BF27-02BAAF0E7A58-X011-S11-L022-B1-T2-P026	EAA1986E-7F10-47A6-BF27-02BAAF0E7A58	TCGA-3L-AA1B-01A-31-A617-42	a94e1279-a975-480a-93e9-7b1ff05cbcbf	TCGA-3L-AA1B-01A-31-A617-42
THCA-EB01542B-2A13-4D7B-82A9-CE37B2D54BA3-X031-S03-L052-B1-T1-P077	EB01542B-2A13-4D7B-82A9-CE37B2D54BA3	TCGA-BJ-A0Z3-01A-31-A645-42	331cae6e-2868-4c58-9302-709a9ff7d025	TCGA-BJ-A0Z3-01A-31-A645-42
THCA-EB01542B-2A13-4D7B-82A9-CE37B2D54BA3-X031-S03-L053-B1-T2-P071	EB01542B-2A13-4D7B-82A9-CE37B2D54BA3	TCGA-BJ-A0Z3-01A-31-A645-42	331cae6e-2868-4c58-9302-709a9ff7d025	TCGA-BJ-A0Z3-01A-31-A645-42
LUAD-EBFDB93D-ABF0-44F5-B682-1F330405F9E9-X003-S02-L021-B1-T1-P003	EBFDB93D-ABF0-44F5-B682-1F330405F9E9	TCGA-L4-A4E6-01A-22-A602-42	26a92e1b-08d8-45cd-af0c-eaf2514808a2	TCGA-L4-A4E6-01A-22-A602-42
LUAD-EBFDB93D-ABF0-44F5-B682-1F330405F9E9-X003-S02-L022-B1-T2-P003	EBFDB93D-ABF0-44F5-B682-1F330405F9E9	TCGA-L4-A4E6-01A-22-A602-42	26a92e1b-08d8-45cd-af0c-eaf2514808a2	TCGA-L4-A4E6-01A-22-A602-42
BRCA-EC8621C3-0A39-478F-BE88-2F1D1A19DA2D-X023-S07-L085-B1-T1-P056	EC8621C3-0A39-478F-BE88-2F1D1A19DA2D	TCGA-C8-A12V-01A-31-A616-42	7e1673f8-5758-4963-8804-d5e39f06205b	TCGA-C8-A12V-01A-31-A616-42
BRCA-EC8621C3-0A39-478F-BE88-2F1D1A19DA2D-X023-S07-L086-B1-T2-P055	EC8621C3-0A39-478F-BE88-2F1D1A19DA2D	TCGA-C8-A12V-01A-31-A616-42	7e1673f8-5758-4963-8804-d5e39f06205b	TCGA-C8-A12V-01A-31-A616-42
LUAD-ECBD63B4-2B0B-4E3C-A25D-A3580CEAF276-X040-S01-L121-B1-T1-P101	ECBD63B4-2B0B-4E3C-A25D-A3580CEAF276	TCGA-93-A4JO-01A-12-A646-42	3daebe75-c6df-478e-8a4c-11186fd5ead9	TCGA-93-A4JO-01A-12-A646-42
LUAD-ECBD63B4-2B0B-4E3C-A25D-A3580CEAF276-X040-S01-L122-B1-T2-P102	ECBD63B4-2B0B-4E3C-A25D-A3580CEAF276	TCGA-93-A4JO-01A-12-A646-42	3daebe75-c6df-478e-8a4c-11186fd5ead9	TCGA-93-A4JO-01A-12-A646-42
GBMx-ED12A6C9-D96E-49C4-B882-6382A5FB4538-X023-S02-L075-B1-T1-P057	ED12A6C9-D96E-49C4-B882-6382A5FB4538	TCGA-06-A7TL-01A-31-A617-42	0ca72ebd-ff33-45b8-a97c-3f1435603d71	TCGA-06-A7TL-01A-31-A617-42
GBMx-ED12A6C9-D96E-49C4-B882-6382A5FB4538-X023-S02-L076-B1-T2-P055	ED12A6C9-D96E-49C4-B882-6382A5FB4538	TCGA-06-A7TL-01A-31-A617-42	0ca72ebd-ff33-45b8-a97c-3f1435603d71	TCGA-06-A7TL-01A-31-A617-42
COAD-ED8C6999-09C5-4B1C-916B-0E479EB39F6D-X009-S08-L039-B1-T1-P020	ED8C6999-09C5-4B1C-916B-0E479EB39F6D	TCGA-AY-A71X-01A-22-A617-42	d4da3298-3a02-44a6-bdcd-d260f38e520b	TCGA-AY-A71X-01A-22-A617-42
COAD-ED8C6999-09C5-4B1C-916B-0E479EB39F6D-X009-S08-L040-B1-T2-P017	ED8C6999-09C5-4B1C-916B-0E479EB39F6D	TCGA-AY-A71X-01A-22-A617-42	d4da3298-3a02-44a6-bdcd-d260f38e520b	TCGA-AY-A71X-01A-22-A617-42
ACCx-EDEB779F-A603-479D-AAFE-428BC7E4B8DB-X038-S03-L077-B1-T1-P094	EDEB779F-A603-479D-AAFE-428BC7E4B8DB	TCGA-OR-A5JZ-01A-12-A645-42	94cdac79-2b4e-483a-8f17-3e0c9be589d0	TCGA-OR-A5JZ-01A-12-A645-42
ACCx-EDEB779F-A603-479D-AAFE-428BC7E4B8DB-X038-S03-L078-B1-T2-P089	EDEB779F-A603-479D-AAFE-428BC7E4B8DB	TCGA-OR-A5JZ-01A-12-A645-42	94cdac79-2b4e-483a-8f17-3e0c9be589d0	TCGA-OR-A5JZ-01A-12-A645-42
BRCA-EF17C882-9808-4676-9DFA-432D34290B33-X023-S15-L101-B1-T1-P056	EF17C882-9808-4676-9DFA-432D34290B33	TCGA-A2-A0YH-01A-31-A615-42	298d33da-15af-48cb-b30f-eaf54e7baa43	TCGA-A2-A0YH-01A-31-A615-42
BRCA-EF17C882-9808-4676-9DFA-432D34290B33-X023-S15-L102-B1-T2-PMRG	EF17C882-9808-4676-9DFA-432D34290B33	TCGA-A2-A0YH-01A-31-A615-42	298d33da-15af-48cb-b30f-eaf54e7baa43	TCGA-A2-A0YH-01A-31-A615-42
ESCA-F025BE90-A174-4C60-987A-58EFE830C68A-X020-S04-L007-B1-T1-P053	F025BE90-A174-4C60-987A-58EFE830C68A	TCGA-IC-A6RE-01A-31-A616-42	64aa95b2-ccf7-4bfa-8d4f-98de09f03e71	TCGA-IC-A6RE-01A-31-A616-42
ESCA-F025BE90-A174-4C60-987A-58EFE830C68A-X020-S04-L008-B1-T2-P054	F025BE90-A174-4C60-987A-58EFE830C68A	TCGA-IC-A6RE-01A-31-A616-42	64aa95b2-ccf7-4bfa-8d4f-98de09f03e71	TCGA-IC-A6RE-01A-31-A616-42
SKCM-F05B8E69-5AD9-4FCF-8980-1307F35BD173-X026-S09-L069-B1-T1-P062	F05B8E69-5AD9-4FCF-8980-1307F35BD173	TCGA-DA-A95W-06A-22-A645-42	53848dbb-87a1-40fa-a5af-c711ea7c8778	TCGA-DA-A95W-06A-22-A645-42
SKCM-F05B8E69-5AD9-4FCF-8980-1307F35BD173-X026-S09-L070-B1-T2-PMRG	F05B8E69-5AD9-4FCF-8980-1307F35BD173	TCGA-DA-A95W-06A-22-A645-42	53848dbb-87a1-40fa-a5af-c711ea7c8778	TCGA-DA-A95W-06A-22-A645-42
SKCM-F15664E6-AE19-4B59-971A-8FC8E05CF921-X037-S11-L069-B1-T1-P106	F15664E6-AE19-4B59-971A-8FC8E05CF921	TCGA-D9-A6EC-06A-31-A644-42	af915978-c5e1-4dd4-ab0e-d2be5ac0ae4f	TCGA-D9-A6EC-06A-31-A644-42
SKCM-F15664E6-AE19-4B59-971A-8FC8E05CF921-X037-S11-L070-B1-T2-P094	F15664E6-AE19-4B59-971A-8FC8E05CF921	TCGA-D9-A6EC-06A-31-A644-42	af915978-c5e1-4dd4-ab0e-d2be5ac0ae4f	TCGA-D9-A6EC-06A-31-A644-42
PRAD-F160CE71-20EB-48FB-B28D-C7BA4E926F0B-X039-S06-L107-B1-T1-P096	F160CE71-20EB-48FB-B28D-C7BA4E926F0B	TCGA-EJ-A65B-01A-31-A644-42	df3362cb-0f6b-412e-8af4-c5606526be17	TCGA-EJ-A65B-01A-31-A644-42
PRAD-F160CE71-20EB-48FB-B28D-C7BA4E926F0B-X039-S06-L108-B1-T2-P097	F160CE71-20EB-48FB-B28D-C7BA4E926F0B	TCGA-EJ-A65B-01A-31-A644-42	df3362cb-0f6b-412e-8af4-c5606526be17	TCGA-EJ-A65B-01A-31-A644-42
PCPG-F29BD6FA-566B-4459-97F8-9C4BDEABEC3E-X032-S10-L088-B1-T1-P105	F29BD6FA-566B-4459-97F8-9C4BDEABEC3E	TCGA-WB-A818-01A-31-A645-42	eda639d8-befb-44c8-97c0-4a5d2eeb152f	TCGA-WB-A818-01A-31-A645-42
PCPG-F29BD6FA-566B-4459-97F8-9C4BDEABEC3E-X032-S10-L089-B1-T2-P082	F29BD6FA-566B-4459-97F8-9C4BDEABEC3E	TCGA-WB-A818-01A-31-A645-42	eda639d8-befb-44c8-97c0-4a5d2eeb152f	TCGA-WB-A818-01A-31-A645-42
LUAD-F2B26D56-4853-423E-AC90-9DB4AD7CE9EE-X030-S03-L029-B1-T1-P079	F2B26D56-4853-423E-AC90-9DB4AD7CE9EE	TCGA-NJ-A4YG-01A-12-A646-42	7fd03220-531e-4ef8-beca-e9703e8c0ae1	TCGA-NJ-A4YG-01A-12-A646-42
LUAD-F2B26D56-4853-423E-AC90-9DB4AD7CE9EE-X030-S03-L030-B1-T2-P072	F2B26D56-4853-423E-AC90-9DB4AD7CE9EE	TCGA-NJ-A4YG-01A-12-A646-42	7fd03220-531e-4ef8-beca-e9703e8c0ae1	TCGA-NJ-A4YG-01A-12-A646-42
SKCM-F318F3E5-E6BE-4CBB-977A-ABE202DCE9EA-X033-S10-L112-B1-T1-P078	F318F3E5-E6BE-4CBB-977A-ABE202DCE9EA	TCGA-D9-A1JW-06A-31-A644-42	9a903fc2-57d7-4a02-94e7-9b9b7ee99276	TCGA-D9-A1JW-06A-31-A644-42
SKCM-F318F3E5-E6BE-4CBB-977A-ABE202DCE9EA-X033-S10-L113-B1-T2-P074	F318F3E5-E6BE-4CBB-977A-ABE202DCE9EA	TCGA-D9-A1JW-06A-31-A644-42	9a903fc2-57d7-4a02-94e7-9b9b7ee99276	TCGA-D9-A1JW-06A-31-A644-42
MESO-F3321D8C-8D46-4877-A9A9-6B4DDA86E2A0-X040-S12-L143-B1-T2-P104	F3321D8C-8D46-4877-A9A9-6B4DDA86E2A0	TCGA-3U-A98E-01A-31-A645-42	e0df1fef-c650-4088-a974-26f712ed4f64	TCGA-3U-A98E-01A-31-A645-42
MESO-F3321D8C-8D46-4877-A9A9-6B4DDA86E2A0-X040-S12-L142-B1-T1-PMRG	F3321D8C-8D46-4877-A9A9-6B4DDA86E2A0	TCGA-3U-A98E-01A-31-A645-42	e0df1fef-c650-4088-a974-26f712ed4f64	TCGA-3U-A98E-01A-31-A645-42
LUSC-F57C391B-F43A-4E31-B666-4C2329037C06-X039-S11-L118-B1-T2-P098	F57C391B-F43A-4E31-B666-4C2329037C06	TCGA-85-A512-01A-31-A644-42	bcb6447f-3e4c-44fe-afc3-100d5dbe9ba2	TCGA-85-A512-01A-31-A644-42
LUSC-F57C391B-F43A-4E31-B666-4C2329037C06-X039-S11-L117-B1-T1-PMRG	F57C391B-F43A-4E31-B666-4C2329037C06	TCGA-85-A512-01A-31-A644-42	bcb6447f-3e4c-44fe-afc3-100d5dbe9ba2	TCGA-85-A512-01A-31-A644-42
KIRC-F62461A5-6358-41C0-9435-01FA2C47868F-X004-S12-L062-B1-T1-P007	F62461A5-6358-41C0-9435-01FA2C47868F	TCGA-B8-A54H-01A-31-A602-42	3280a078-8841-4c5c-a361-b58bc37b965c	TCGA-B8-A54H-01A-31-A602-42
KIRC-F62461A5-6358-41C0-9435-01FA2C47868F-X004-S12-L063-B1-T2-P007	F62461A5-6358-41C0-9435-01FA2C47868F	TCGA-B8-A54H-01A-31-A602-42	3280a078-8841-4c5c-a361-b58bc37b965c	TCGA-B8-A54H-01A-31-A602-42
LGGx-F649997E-20A9-43A5-B8ED-6C21363E4123-X036-S01-L025-B1-T1-P094	F649997E-20A9-43A5-B8ED-6C21363E4123	TCGA-DU-6407-02B-21-A645-42	70939245-41e0-4845-a473-5fef719b9828	TCGA-DU-6407-02B-21-A645-42
LGGx-F649997E-20A9-43A5-B8ED-6C21363E4123-X036-S01-L026-B1-T2-P095	F649997E-20A9-43A5-B8ED-6C21363E4123	TCGA-DU-6407-02B-21-A645-42	70939245-41e0-4845-a473-5fef719b9828	TCGA-DU-6407-02B-21-A645-42
THCA-F8168297-C181-408B-8F2F-1F7AB849F1C5-X025-S10-L045-B1-T1-P064	F8168297-C181-408B-8F2F-1F7AB849F1C5	TCGA-DJ-A13M-01A-31-A645-42	ba9dec81-ffc0-453a-9621-94beba45fab1	TCGA-DJ-A13M-01A-31-A645-42
THCA-F8168297-C181-408B-8F2F-1F7AB849F1C5-X025-S10-L046-B1-T2-PMRG	F8168297-C181-408B-8F2F-1F7AB849F1C5	TCGA-DJ-A13M-01A-31-A645-42	ba9dec81-ffc0-453a-9621-94beba45fab1	TCGA-DJ-A13M-01A-31-A645-42
ESCA-F85278F2-0497-4F2D-B8E5-CDEE733FB047-X013-S01-L049-B1-T1-P022	F85278F2-0497-4F2D-B8E5-CDEE733FB047	TCGA-M9-A5M8-01A-31-A616-42	124c1d54-1836-4f8f-920f-14047376120f	TCGA-M9-A5M8-01A-31-A616-42
ESCA-F85278F2-0497-4F2D-B8E5-CDEE733FB047-X013-S01-L050-B1-T2-P028	F85278F2-0497-4F2D-B8E5-CDEE733FB047	TCGA-M9-A5M8-01A-31-A616-42	124c1d54-1836-4f8f-920f-14047376120f	TCGA-M9-A5M8-01A-31-A616-42
KIRP-FAD34DB3-49EA-4DDC-A565-145EC396087E-X013-S10-L066-B1-T1-P023	FAD34DB3-49EA-4DDC-A565-145EC396087E	TCGA-B9-A5W9-01A-31-A617-42	9fc9c087-0c82-49ea-8437-861a3029c3d4	TCGA-B9-A5W9-01A-31-A617-42
KIRP-FAD34DB3-49EA-4DDC-A565-145EC396087E-X013-S10-L067-B1-T2-P027	FAD34DB3-49EA-4DDC-A565-145EC396087E	TCGA-B9-A5W9-01A-31-A617-42	9fc9c087-0c82-49ea-8437-861a3029c3d4	TCGA-B9-A5W9-01A-31-A617-42
BRCA-FB055B59-7512-40E4-8547-39798A4C9B8C-X011-S09-L017-B1-T1-P024	FB055B59-7512-40E4-8547-39798A4C9B8C	TCGA-4H-AAAK-01A-31-A617-42	6623fc5e-00be-4476-967a-cbd55f676ea6	TCGA-4H-AAAK-01A-31-A617-42
BRCA-FB055B59-7512-40E4-8547-39798A4C9B8C-X011-S09-L018-B1-T2-P025	FB055B59-7512-40E4-8547-39798A4C9B8C	TCGA-4H-AAAK-01A-31-A617-42	6623fc5e-00be-4476-967a-cbd55f676ea6	TCGA-4H-AAAK-01A-31-A617-42
BRCA-FB1C995E-6C78-414A-B74C-8C77CD924348-X015-S09-L041-B1-T1-P033	FB1C995E-6C78-414A-B74C-8C77CD924348	TCGA-AO-A0JB-01A-31-A615-42	3ea9412b-429e-4dcf-90cd-c53be06885a1	TCGA-AO-A0JB-01A-31-A615-42
BRCA-FB1C995E-6C78-414A-B74C-8C77CD924348-X015-S09-L042-B1-T2-P032	FB1C995E-6C78-414A-B74C-8C77CD924348	TCGA-AO-A0JB-01A-31-A615-42	3ea9412b-429e-4dcf-90cd-c53be06885a1	TCGA-AO-A0JB-01A-31-A615-42
COAD-FB8215D6-C4F6-45D9-965E-A6992E9EAEB7-X021-S12-L046-B1-T1-P049	FB8215D6-C4F6-45D9-965E-A6992E9EAEB7	TCGA-A6-A56B-01A-11-A616-42	74a0264d-1d31-430d-9a88-e7334c8aa96c	TCGA-A6-A56B-01A-11-A616-42
COAD-FB8215D6-C4F6-45D9-965E-A6992E9EAEB7-X021-S12-L047-B1-T2-P048	FB8215D6-C4F6-45D9-965E-A6992E9EAEB7	TCGA-A6-A56B-01A-11-A616-42	74a0264d-1d31-430d-9a88-e7334c8aa96c	TCGA-A6-A56B-01A-11-A616-42
LGGx-FC0365FE-DE25-4407-8951-F8D85551FBC3-X016-S10-L065-B1-T1-P032	FC0365FE-DE25-4407-8951-F8D85551FBC3	TCGA-FG-A4MU-01B-31-A615-42	7662940a-22de-44d8-b59a-2f2b090ea6d5	TCGA-FG-A4MU-01B-31-A615-42
LGGx-FC0365FE-DE25-4407-8951-F8D85551FBC3-X016-S10-L066-B1-T2-P031	FC0365FE-DE25-4407-8951-F8D85551FBC3	TCGA-FG-A4MU-01B-31-A615-42	7662940a-22de-44d8-b59a-2f2b090ea6d5	TCGA-FG-A4MU-01B-31-A615-42
BRCA-FCD2477B-7E05-4EB7-BD63-302496AEA537-X017-S11-L021-B1-T1-P041	FCD2477B-7E05-4EB7-BD63-302496AEA537	TCGA-A2-A0T5-01A-41-A615-42	36d77496-99f8-4911-ba7c-89fae32662aa	TCGA-A2-A0T5-01A-41-A615-42
BRCA-FCD2477B-7E05-4EB7-BD63-302496AEA537-X017-S11-L022-B1-T2-P040	FCD2477B-7E05-4EB7-BD63-302496AEA537	TCGA-A2-A0T5-01A-41-A615-42	36d77496-99f8-4911-ba7c-89fae32662aa	TCGA-A2-A0T5-01A-41-A615-42
ACCx-FCE328BC-082C-4FC1-9F7E-500D07C78B9E-X035-S02-L003-B1-T1-PMRG	FCE328BC-082C-4FC1-9F7E-500D07C78B9E	TCGA-PA-A5YG-01A-31-A644-42	8b3649e3-16e2-4044-8ab8-f4d28a87e513	TCGA-PA-A5YG-01A-31-A644-42
ACCx-FCE328BC-082C-4FC1-9F7E-500D07C78B9E-X035-S02-L004-B1-T2-PMRG	FCE328BC-082C-4FC1-9F7E-500D07C78B9E	TCGA-PA-A5YG-01A-31-A644-42	8b3649e3-16e2-4044-8ab8-f4d28a87e513	TCGA-PA-A5YG-01A-31-A644-42
KIRP-FDA28C1E-17D3-4068-88C3-51D150F15DC9-X022-S01-L048-B1-T1-P051	FDA28C1E-17D3-4068-88C3-51D150F15DC9	TCGA-2K-A9WE-01A-31-A617-42	73292c19-d6a8-4bc4-97bc-ccce54f264f8	TCGA-2K-A9WE-01A-31-A617-42
KIRP-FDA28C1E-17D3-4068-88C3-51D150F15DC9-X022-S01-L049-B1-T2-P048	FDA28C1E-17D3-4068-88C3-51D150F15DC9	TCGA-2K-A9WE-01A-31-A617-42	73292c19-d6a8-4bc4-97bc-ccce54f264f8	TCGA-2K-A9WE-01A-31-A617-42
SKCM-FDA487D2-5293-4315-9212-3836856CCFFB-X041-S04-L007-B1-T1-P084	FDA487D2-5293-4315-9212-3836856CCFFB	TCGA-D3-A8GP-06A-22-A645-42	95f469b1-e109-4d0e-b9aa-2060207f8a03	TCGA-D3-A8GP-06A-22-A645-42
SKCM-FDA487D2-5293-4315-9212-3836856CCFFB-X041-S04-L008-B1-T2-P085	FDA487D2-5293-4315-9212-3836856CCFFB	TCGA-D3-A8GP-06A-22-A645-42	95f469b1-e109-4d0e-b9aa-2060207f8a03	TCGA-D3-A8GP-06A-22-A645-42
BRCA-FE43880C-3F93-4463-9C91-5A2DE7130718-X009-S11-L045-B1-T1-P016	FE43880C-3F93-4463-9C91-5A2DE7130718	TCGA-A2-A0YG-01A-11-A615-42	c0892598-1f7b-4f23-9cd8-731f797753d5	TCGA-A2-A0YG-01A-11-A615-42
BRCA-FE43880C-3F93-4463-9C91-5A2DE7130718-X009-S11-L046-B1-T2-P018	FE43880C-3F93-4463-9C91-5A2DE7130718	TCGA-A2-A0YG-01A-11-A615-42	c0892598-1f7b-4f23-9cd8-731f797753d5	TCGA-A2-A0YG-01A-11-A615-42
PRAD-FE4D9D9C-7794-4E71-B168-469AE41B08E6-X033-S09-L110-B1-T1-P080	FE4D9D9C-7794-4E71-B168-469AE41B08E6	TCGA-EJ-7218-01B-41-A644-42	d7763066-fb06-4519-9188-5de7dd12fdb7	TCGA-EJ-7218-01B-41-A644-42
PRAD-FE4D9D9C-7794-4E71-B168-469AE41B08E6-X033-S09-L111-B1-T2-P079	FE4D9D9C-7794-4E71-B168-469AE41B08E6	TCGA-EJ-7218-01B-41-A644-42	d7763066-fb06-4519-9188-5de7dd12fdb7	TCGA-EJ-7218-01B-41-A644-42
SKCM-FE986D7E-FB8B-4B58-A50C-CAED05FFCAA5-X038-S10-L091-B1-T1-P097	FE986D7E-FB8B-4B58-A50C-CAED05FFCAA5	TCGA-D3-A8GM-06A-31-A646-42	44b5453a-3009-43b9-bc34-71a11a6d5e63	TCGA-D3-A8GM-06A-31-A646-42
SKCM-FE986D7E-FB8B-4B58-A50C-CAED05FFCAA5-X038-S10-L092-B1-T2-P095	FE986D7E-FB8B-4B58-A50C-CAED05FFCAA5	TCGA-D3-A8GM-06A-31-A646-42	44b5453a-3009-43b9-bc34-71a11a6d5e63	TCGA-D3-A8GM-06A-31-A646-42
PRAD-FFB6C615-9A10-4E15-A662-EE808FDE451E-X031-S12-L068-B1-T1-P075	FFB6C615-9A10-4E15-A662-EE808FDE451E	TCGA-EJ-A8FP-01A-31-A645-42	00f0f7dd-71de-4e4f-b4b5-df860324f2e8	TCGA-EJ-A8FP-01A-31-A645-42
PRAD-FFB6C615-9A10-4E15-A662-EE808FDE451E-X031-S12-L069-B1-T2-P071	FFB6C615-9A10-4E15-A662-EE808FDE451E	TCGA-EJ-A8FP-01A-31-A645-42	00f0f7dd-71de-4e4f-b4b5-df860324f2e8	TCGA-EJ-A8FP-01A-31-A645-42
KIRP-FFF322EC-6F9A-42E4-879B-6439754FE484-X023-S13-L097-B1-T1-P056	FFF322EC-6F9A-42E4-879B-6439754FE484	TCGA-B1-A47N-01A-31-A616-42	f1ec5a7b-0973-4c38-9908-862196df9541	TCGA-B1-A47N-01A-31-A616-42
KIRP-FFF322EC-6F9A-42E4-879B-6439754FE484-X023-S13-L098-B1-T2-P055	FFF322EC-6F9A-42E4-879B-6439754FE484	TCGA-B1-A47N-01A-31-A616-42	f1ec5a7b-0973-4c38-9908-862196df9541	TCGA-B1-A47N-01A-31-A616-42
